segment_uid,Corridor_Name,Placement_Type,Shapefile_Name,Sequence_Order,Original_Shapefile_Row,Segment_Length_Meters,Start_Lat,Start_Lon,End_Lat,End_Lon,Midpoint_Lat,Midpoint_Lon,network_layer_type,nearest_signal_dist_meters,nearest_bus_stop_dist_meters,Google_Maps_Origin,Google_Maps_Destination,Google_Maps_Midpoint,Polyline_Geometry_String,Topology_Flipped_To_Fit,Continuity_Status,Validation_Checkpoint,attr_id,attr_Length,attr_Corridor,attr_S.no
PUZHAL_CENTRAL_021,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,21,15,304.24,13.10192337,80.2744584,13.09930791,80.27527564,13.10064905,80.27498168,At-Grade (Ground),391.91,49.11,"13.101923372435504,80.27445840253056","13.0993079135616,80.27527564422167","13.100649052464371,80.27498167512265","13.101923372435504,80.27445840253056|13.10192,80.27446|13.1018,80.27452|13.10135,80.27471|13.10096,80.27486|13.1005,80.27504|13.10024,80.27512|13.10011,80.27515|13.09993,80.27519|13.09975,80.27522|13.09948,80.27526|13.0993079135616,80.27527564422167",FALSE,Continuous,Intermediate,21,0.304,,
PUZHAL_CENTRAL_022,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,22,16,205.66,13.09930791,80.27527564,13.09744884,80.27526996,13.09837835,80.27528891,At-Grade (Ground),639.48,302.42,"13.0993079135616,80.27527564422167","13.097448842882965,80.27526996142944","13.098378349195045,80.27528890556368","13.0993079135616,80.27527564422167|13.09926,80.27528|13.09827,80.27529|13.09803,80.27528|13.09745,80.27527|13.097448842882965,80.27526996142944",FALSE,Continuous,Intermediate,22,0.206,,
PUZHAL_CENTRAL_023,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,23,17,208.97,13.09744884,80.27526996,13.09556003,80.27524895,13.09650448,80.27524605,At-Grade (Ground),462.68,503.42,"13.097448842882965,80.27526996142944","13.095560034346416,80.27524894556072","13.096504476092923,80.27524605268283","13.097448842882965,80.27526996142944|13.09685,80.27525|13.09669,80.27525|13.09622,80.27524|13.09598,80.27524|13.09573,80.27524|13.095560034346416,80.27524894556072",FALSE,Continuous,Intermediate,23,0.209,,
PUZHAL_CENTRAL_024,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,24,18,351.62,13.09556003,80.27524895,13.09238176,80.2753,13.09397037,80.27525,At-Grade (Ground),182.46,223.24,"13.095560034346416,80.27524894556072","13.092381758741977,80.2753","13.093970366089142,80.27525","13.095560034346416,80.27524894556072|13.09554,80.27525|13.09492,80.27525|13.09408,80.27525|13.09386,80.27525|13.09365,80.27526|13.09271,80.2753|13.09252,80.2753|13.0924,80.2753|13.092381758741977,80.2753",FALSE,Continuous,Intermediate,24,0.352,,
PUZHAL_CENTRAL_025,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,25,19,100.23,13.09238176,80.2753,13.09147642,80.27526011,13.09192905,80.27528164,At-Grade (Ground),43.4,11.24,"13.092381758741977,80.2753","13.091476419089986,80.27526010851243","13.091929048577393,80.2752816408953","13.092381758741977,80.2753|13.09231,80.2753|13.09148,80.27526|13.091476419089986,80.27526010851243",FALSE,Continuous,Intermediate,25,0.1,,
PUZHAL_CENTRAL_026,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,26,20,536.73,13.09147642,80.27526011,13.08665,80.27575,13.08905941,80.27546125,At-Grade (Ground),361.18,259.84,"13.091476419089986,80.27526010851243","13.08665,80.27575","13.089059411219756,80.27546124573885","13.091476419089986,80.27526010851243|13.09115,80.27527|13.09083,80.27528|13.09052,80.2753|13.09038,80.27531|13.08994,80.27536|13.08949,80.27542|13.08907,80.27546|13.08856,80.27552|13.0883,80.27556|13.08804,80.27558|13.08758,80.27564|13.08712,80.27569|13.08665,80.27575",FALSE,Continuous,Intermediate,26,1.06,,
PUZHAL_CENTRAL_027,Puzhal-Central,Puzhal-Central,Puzhal-Central.shp,27,24,522.69,13.08665,80.27575,13.08196,80.27633,13.08430134,80.27601164,At-Grade (Ground),299.37,191.96,"13.08665,80.27575","13.08196,80.27633","13.084301336980069,80.27601163586635","13.08665,80.27575|13.08613,80.27579|13.08557,80.27585|13.08511,80.27591|13.0849,80.27593|13.08424,80.27602|13.08384,80.27608|13.0837,80.27609|13.0835,80.27612|13.08338,80.27613|13.08324,80.27615|13.08283,80.27621|13.08262,80.27624|13.08204,80.27632|13.08201,80.27632|13.08196,80.27633",FALSE,Continuous,CORRIDOR_END_NODE,27,1.06,,
PUZHAL_CENTRAL_ATGRADE_001,Puzhal-Central,Puzhal-Central,Puzhal-Central_Atgrade.shp,1,0,335.15,13.13083253,80.23904876,13.12906563,80.24155616,13.12996359,80.2403106,At-Grade,2857.94,135.67,"13.13083252526557,80.23904875721317","13.129065629944886,80.24155616278134","13.129963589856581,80.24031059915977","13.13083252526557,80.23904875721317|13.130711167727597,80.23929396880787|13.130484111527762,80.23959545847347|13.130198333598601,80.23999040993542|13.129871939563873,80.24043560967499|13.129681094275167,80.24069338333909|13.129403634321706,80.24108381245603|13.129065984220142,80.24155564378269|13.129065629944886,80.24155616278134",FALSE,Continuous,CORRIDOR_START_NODE,,0.34,,
PUZHAL_CENTRAL_ATGRADE_002,Puzhal-Central,Puzhal-Central,Puzhal-Central_Atgrade.shp,2,1,358.94,13.12906563,80.24155616,13.12712669,80.24420122,13.12814051,80.2429149,At-Grade,3148.84,211.38,"13.129065629944886,80.24155616278134","13.127126689214723,80.24420121559835","13.128140507862154,80.24291490098955","13.129065629944886,80.24155616278134|13.128845777382132,80.2418782377249|13.12839361872263,80.24255960436916|13.127725655543728,80.24349723722918|13.127326344819977,80.24403087393728|13.127126689214723,80.24420121559835",FALSE,Continuous,Intermediate,,0.36,,
PUZHAL_CENTRAL_ATGRADE_003,Puzhal-Central,Puzhal-Central,Puzhal-Central_Atgrade.shp,3,2,415.4,13.10722383,80.26929271,13.1099491,80.26666599,13.10857834,80.2679724,At-Grade,784.08,753.5,"13.107223834374816,80.2692927065751","13.109949096719602,80.26666598544035","13.10857834422118,80.26797239666979","13.107223834374816,80.2692927065751|13.107473117950034,80.26911643780088|13.107684773617546,80.26890153477484|13.108129249926725,80.26844033839303|13.108458491119576,80.26809987404836|13.108917076332592,80.26761211661844|13.109234557902436,80.26729700600156|13.109533225375648,80.26700724911244|13.109686086540561,80.26687444387164|13.109949096719602,80.26666598544035",FALSE,Broken,Intermediate,,0.42,,
PUZHAL_CENTRAL_ATGRADE_004,Puzhal-Central,Puzhal-Central,Puzhal-Central_Atgrade.shp,4,3,378.28,13.11077055,80.26572028,13.11413901,80.26569489,13.11247577,80.26577578,At-Grade,1257.05,1244.29,"13.110770551568727,80.26572027713713","13.11413900817404,80.26569489186907","13.112475770174841,80.26577578233393","13.110770551568727,80.26572027713713|13.111114745912882,80.26572748951905|13.111441631417716,80.26578785553764|13.112048367390402,80.26577578233393|13.112777389254116,80.26577578233393|13.113727466117469,80.26577095305244|13.113964984759864,80.26575887984875|13.114117843170789,80.26576008716913|13.11413900817404,80.26569489186907",FALSE,Broken,Intermediate,,0.38,,
PUZHAL_CENTRAL_ATGRADE_005,Puzhal-Central,Puzhal-Central,Puzhal-Central_Atgrade.shp,5,4,140.61,13.1099491,80.26666599,13.11077055,80.26572028,13.11027849,80.26613323,At-Grade,1057.88,1010.32,"13.109949096719602,80.26666598544035","13.110770551568727,80.26572027713713","13.110278488965234,80.2661332270694","13.109949096719602,80.26666598544035|13.109954181277354,80.26666195548631|13.110107042180715,80.26628285688982|13.110436280726912,80.26599551464143|13.110769046381215,80.26572024559685|13.110770551568727,80.26572027713713",FALSE,Broken,CORRIDOR_END_NODE,,0.14,,
PALLAVARAM_THORAIPAKKAM_001,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,1,0,539.29,12.9604,80.14565,12.95880126,80.15018674,12.95986549,80.148066,At-Grade (Ground),3141.32,3994.47,"12.9604,80.14565","12.958801259302899,80.15018674367403","12.959865491141908,80.14806600205704","12.9604,80.14565|12.96036,80.14574|12.96031,80.14595|12.96019,80.14648|12.96018,80.14654|12.96018,80.14656|12.96017,80.14659|12.96016,80.14665|12.96013,80.14677|12.9601,80.14692|12.96009,80.14697|12.96006,80.1471|12.96006,80.14712|12.96005,80.14715|12.96005,80.14717|12.96003,80.14725|12.95993,80.14772|12.95982,80.14831|12.95981,80.14834|12.95975,80.14862|12.95966,80.14907|12.95962,80.14922|12.95957,80.14935|12.95953,80.14946|12.95951,80.1495|12.95949,80.14953|12.95946,80.14957|12.95941,80.14966|12.95933,80.14976|12.95928,80.1498|12.95924,80.14984|12.95912,80.14993|12.95894,80.15008|12.95887,80.15014|12.958801259302899,80.15018674367403",FALSE,Continuous,CORRIDOR_START_NODE,,0.54,Pallavaram-Thoraipakkam-1,1
PALLAVARAM_THORAIPAKKAM_002,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,2,5,1109.93,12.95880126,80.15018674,12.95455553,80.15893175,12.95560748,80.15395906,At-Grade (Ground),3190.7,3591.49,"12.958801259302899,80.15018674367403","12.954555531420498,80.1589317502453","12.955607484260836,80.15395905666098","12.958801259302899,80.15018674367403|12.95862,80.15031|12.9582,80.15067|12.95794,80.15088|12.95718,80.1515|12.95695,80.15169|12.95669,80.15191|12.95651,80.15208|12.95639,80.15221|12.95634,80.15226|12.95628,80.15232|12.95623,80.1524|12.95612,80.15255|12.95605,80.15266|12.95604,80.15268|12.95597,80.15282|12.95591,80.15297|12.95585,80.15313|12.95575,80.15348|12.95564,80.15384|12.95561,80.15395|12.95546,80.15449|12.95532,80.15518|12.95531,80.15518|12.95528,80.15536|12.95518,80.15581|12.9551,80.15617|12.95498,80.1568|12.95483,80.15753|12.954555531420498,80.1589317502453",FALSE,Continuous,Intermediate,,1.11,Pallavaram-Thoraipakkam-2,2
PALLAVARAM_THORAIPAKKAM_003,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,3,4,1714.15,12.95455553,80.15893175,12.95132081,80.17437628,12.95290614,80.16665083,At-Grade (Ground),3171,2685.04,"12.954555531420498,80.1589317502453","12.951320809651294,80.17437627560405","12.952906136208442,80.16665083390238","12.954555531420498,80.1589317502453|12.95455,80.15896|12.95436,80.1599|12.95425,80.16045|12.95422,80.16058|12.95419,80.16078|12.95407,80.16132|12.95394,80.16197|12.95364,80.1633|12.95363,80.16335|12.95354,80.1638|12.95337,80.16457|12.95328,80.16497|12.95323,80.16521|12.95319,80.16536|12.95311,80.16569|12.95307,80.16587|12.95294,80.16651|12.95292,80.1666|12.95289,80.16671|12.95287,80.16677|12.95275,80.1672|12.9527,80.16739|12.95255,80.1679|12.95251,80.16805|12.95241,80.16843|12.95238,80.16857|12.95231,80.16894|12.95225,80.16926|12.95222,80.16943|12.95218,80.16967|12.95212,80.17|12.95207,80.17033|12.95191,80.17133|12.95185,80.1717|12.9518,80.17201|12.95178,80.1721|12.95173,80.17239|12.95167,80.17266|12.95158,80.17315|12.95153,80.17345|12.95148,80.17367|12.95144,80.17381|12.9514,80.174|12.95137,80.17415|12.951320809651294,80.17437627560405",FALSE,Continuous,Intermediate,,1.71,Pallavaram-Thoraipakkam-3,3
PALLAVARAM_THORAIPAKKAM_004,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,4,3,768.89,12.95132081,80.17437628,12.94976423,80.18127886,12.95052067,80.1778242,At-Grade (Ground),3471.88,2342.95,"12.951320809651294,80.17437627560405","12.949764228227787,80.18127885886106","12.950520672273749,80.17782420166292","12.951320809651294,80.17437627560405|12.95132,80.17438|12.95119,80.175|12.9511,80.1754|12.95106,80.17561|12.95094,80.17615|12.95086,80.1765|12.95075,80.17697|12.95073,80.17704|12.95069,80.17722|12.95064,80.17739|12.95059,80.17757|12.9505,80.1779|12.9504,80.17826|12.95028,80.17875|12.95017,80.17914|12.9501,80.17939|12.95005,80.17962|12.95003,80.17975|12.95,80.17988|12.94998,80.18002|12.94996,80.18013|12.94994,80.18027|12.94983,80.18087|12.94979,80.18113|12.94978,80.1812|12.949764228227787,80.18127885886106",FALSE,Continuous,Intermediate,,0.77,Pallavaram-Thoraipakkam-4,4
PALLAVARAM_THORAIPAKKAM_005,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,5,8,791.56,12.94976423,80.18127886,12.94892523,80.18849407,12.94934161,80.18489172,At-Grade (Ground),2699.44,2003.68,"12.949764228227787,80.18127885886106","12.948925226811989,80.18849406871112","12.94934160864356,80.18489172174436","12.949764228227787,80.18127885886106|12.949791532119281,80.18177028735319|12.949633965839435,80.18269626262469|12.949490723680384,80.18359284185581|12.949349271967511,80.18475214819769|12.949306299279344,80.1855348177724|12.949274069758356,80.18627339328657|12.949173800110845,80.1872177410833|12.949116503151295,80.18791957154698|12.949044881933329,80.1882502770011|12.948925226811989,80.18849406871112",FALSE,Continuous,Intermediate,,0.4,,
PALLAVARAM_THORAIPAKKAM_006,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,6,9,1134.4,12.94892523,80.18849407,12.94862009,80.19893339,12.94862847,80.19371039,At-Grade (Ground),1741.12,1046.34,"12.948925226811989,80.18849406871112","12.948620091548488,80.19893338729405","12.948628467975922,80.19371038942057","12.948925226811989,80.18849406871112|12.948924021081321,80.1885598540512|12.94893,80.1887|12.94893,80.18883|12.94891,80.189|12.94886,80.18945|12.94884,80.18965|12.94883,80.18975|12.9488,80.19003|12.94879,80.19018|12.94878,80.19036|12.94872,80.19111|12.94871,80.19121|12.9487,80.1914|12.9487,80.19142|12.94867,80.19208|12.94866,80.19255|12.94866,80.19262|12.94866,80.19263|12.94865,80.19303|12.94864,80.19339|12.94863,80.19362|12.94862,80.19421|12.94861,80.19425|12.94862,80.19427|12.94861,80.19454|12.94861,80.1947|12.94861,80.19476|12.94861,80.19491|12.9486,80.1956|12.9486,80.19572|12.94859,80.19653|12.94858,80.19677|12.94858,80.19691|12.94858,80.19726|12.94857,80.19744|12.94857,80.19775|12.94859,80.19831|12.94862,80.19893|12.948620091548488,80.19893338729405",FALSE,Continuous,Intermediate,,1.48,Pallavaram-Thoraipakkam-6,6
PALLAVARAM_THORAIPAKKAM_007,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,7,6,1224.11,12.94862009,80.19893339,12.94851966,80.210203,12.94878151,80.20457227,At-Grade (Ground),564.05,125.54,"12.948620091548488,80.19893338729405","12.948519661758068,80.21020300045141","12.948781511710486,80.20457227111658","12.948620091548488,80.19893338729405|12.94865,80.20004|12.94867,80.20064|12.94867,80.2007|12.94869,80.20163|12.94869,80.20165|12.94869,80.20168|12.94871,80.20226|12.94871,80.20253|12.94872,80.20284|12.94872,80.2029|12.94872,80.20315|12.94876,80.20366|12.94877,80.20406|12.94879,80.20495|12.94879,80.20512|12.9488,80.20556|12.94881,80.20581|12.9488,80.20606|12.94879,80.20636|12.94876,80.20705|12.94873,80.20763|12.94872,80.20772|12.94866,80.2084|12.94863,80.20877|12.94861,80.20904|12.94861,80.20915|12.94856,80.20982|12.94854,80.21|12.94852,80.21018|12.948519661758068,80.21020300045141",FALSE,Continuous,Intermediate,,1.22,Pallavaram-Thoraipakkam-7,7
PALLAVARAM_THORAIPAKKAM_008,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,8,2,1139.28,12.94851966,80.210203,12.94934223,80.22066005,12.94881205,80.21544016,At-Grade (Ground),569.34,574.68,"12.948519661758068,80.21020300045141","12.949342228231348,80.22066005408213","12.94881204560447,80.21544016381549","12.948519661758068,80.21020300045141|12.94851,80.21086|12.94851,80.21104|12.94851,80.21106|12.94851,80.21142|12.94851,80.21152|12.94851,80.21158|12.94851,80.21159|12.94853,80.21202|12.94854,80.21231|12.94856,80.21268|12.94861,80.2133|12.94862,80.21341|12.94865,80.21372|12.94872,80.21452|12.94873,80.21465|12.94874,80.2147|12.9488,80.21532|12.9488,80.21536|12.94881,80.21542|12.94888,80.21611|12.94893,80.21653|12.94893,80.21654|12.94893,80.21657|12.94893,80.21659|12.94893,80.2166|12.94898,80.21709|12.94902,80.21742|12.94902,80.21748|12.94902,80.21752|12.94904,80.2177|12.94905,80.21782|12.94907,80.21794|12.94907,80.21798|12.94912,80.21843|12.94912,80.21852|12.94914,80.21863|12.94915,80.21881|12.94916,80.21886|12.94916,80.2189|12.94919,80.21918|12.94929,80.22018|12.9493,80.22022|12.9493,80.22027|12.94931,80.2204|12.94932,80.22051|12.94934,80.22064|12.949342228231348,80.22066005408213",FALSE,Continuous,Intermediate,,1.14,Pallavaram-Thoraipakkam-8,8
PALLAVARAM_THORAIPAKKAM_009,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,9,7,1138.09,12.94934223,80.22066005,12.94995008,80.23113149,12.94965,80.22589481,At-Grade (Ground),568.6,1582.51,"12.949342228231348,80.22066005408213","12.949950080063763,80.23113149452357","12.94965,80.2258948115502","12.949342228231348,80.22066005408213|12.94935,80.22073|12.94935,80.22075|12.94936,80.22086|12.94937,80.22094|12.94938,80.22108|12.94939,80.22114|12.94939,80.2212|12.94943,80.22161|12.94945,80.22195|12.94948,80.22234|12.94948,80.22244|12.94949,80.22255|12.94951,80.22294|12.94951,80.22298|12.94951,80.22302|12.94952,80.22326|12.94953,80.22343|12.94958,80.22444|12.94965,80.22585|12.94965,80.22595|12.94971,80.22703|12.94972,80.22724|12.94973,80.22742|12.94977,80.22814|12.9498,80.22877|12.94982,80.22923|12.94984,80.22953|12.94991,80.23051|12.94995,80.23113|12.949950080063763,80.23113149452357",FALSE,Continuous,Intermediate,,1.14,Pallavaram-Thoraipakkam-9,8
PALLAVARAM_THORAIPAKKAM_010,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam.shp,10,1,1043.65,12.94995008,80.23113149,12.94919,80.24066,12.94993337,80.23592191,At-Grade (Ground),518.91,2039.62,"12.949950080063763,80.23113149452357","12.94919,80.24066","12.949933372731476,80.23592191360345","12.949950080063763,80.23113149452357|12.94998,80.23169|12.94999,80.23176|12.94999,80.2318|12.95,80.23189|12.95002,80.23217|12.95002,80.23223|12.95003,80.23228|12.95004,80.23255|12.95011,80.23352|12.95012,80.23375|12.95013,80.23385|12.95013,80.23401|12.95012,80.23424|12.9501,80.23451|12.95007,80.23478|12.95003,80.23508|12.95003,80.23515|12.94999,80.23544|12.94994,80.23587|12.94988,80.23634|12.94983,80.23675|12.9497,80.23777|12.94968,80.23795|12.94961,80.23842|12.94958,80.23864|12.94952,80.23894|12.94944,80.23925|12.94939,80.23948|12.9493,80.23984|12.94925,80.24004|12.94921,80.2403|12.94918,80.24053|12.94918,80.24056|12.94918,80.24058|12.94918,80.24061|12.94918,80.24064|12.94919,80.24065|12.94919,80.24066",FALSE,Continuous,CORRIDOR_END_NODE,,1.04,Pallavaram-Thoraipakkam-10,9
PALLAVARAM_THORAIPAKKAM_AT_GRADE_001,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam_At Grade.shp,1,0,438.56,12.94976423,80.18127886,12.94918101,80.18527469,12.94941713,80.18326828,At-Grade,2875.73,2179.96,"12.949764228227787,80.18127885886106","12.949181011087635,80.18527468806987","12.949417134352762,80.1832682765275","12.949764228227787,80.18127885886106|12.949673628882985,80.18164458785519|12.949365463596566,80.18359536818693|12.949254589220391,80.18455235476473|12.949181011087635,80.18527468806987",FALSE,Continuous,CORRIDOR_START_NODE,,0.44,,
PALLAVARAM_THORAIPAKKAM_AT_GRADE_002,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Pallavaram_Thoraipakkam_At Grade.shp,2,1,350.39,12.94918101,80.18527469,12.94892523,80.18849407,12.94905892,80.18688473,At-Grade,2482.35,1786.82,"12.949181011087635,80.18527468806987","12.948925226811989,80.18849406871112","12.949058916915432,80.18688472996996","12.949181011087635,80.18527468806987|12.949133931754968,80.18573687661278|12.94905892843621,80.18688459128478|12.948925226811989,80.18849406871112",FALSE,Continuous,CORRIDOR_END_NODE,,0.35,,
THORAIPAKKAM_PALLAVARM_001,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Thoraipakkam_Pallavarm.shp,1,0,1036.19,12.94882,80.24049,12.94986927,80.23111875,12.94979624,80.23586921,At-Grade (Ground),513.44,2045.17,"12.94882,80.24049","12.94986926637855,80.23111875113776","12.949796241510965,80.23586921005507","12.94882,80.24049|12.94885,80.24048|12.94888,80.24046|12.94891,80.24043|12.94893,80.24041|12.94894,80.24038|12.94899,80.24029|12.94911,80.2399|12.94914,80.23978|12.94933,80.23888|12.94939,80.2386|12.94941,80.23845|12.94946,80.2382|12.9495,80.2379|12.94961,80.23694|12.94966,80.23661|12.94971,80.23631|12.9498,80.23585|12.94986,80.23543|12.9499,80.23515|12.94995,80.23478|12.95,80.23449|12.95001,80.23433|12.95003,80.23412|12.95003,80.23404|12.95003,80.23396|12.95003,80.2335|12.95001,80.23314|12.94996,80.23258|12.94995,80.23233|12.94995,80.23228|12.94994,80.23221|12.94994,80.23208|12.94992,80.2318|12.94991,80.2317|12.94987,80.23113|12.94986926637855,80.23111875113776",FALSE,Continuous,CORRIDOR_START_NODE,,1.04,Thoraipakkam-Pallavaram- 1,1
THORAIPAKKAM_PALLAVARM_002,Thoraipakkam-Pallavaram,Thoraipakkam-Pallavaram,Thoraipakkam_Pallavarm.shp,2,1,1136.11,12.94986927,80.23111875,12.94926146,80.22066603,12.94957,80.22589144,At-Grade (Ground),569.38,1584.52,"12.94986926637855,80.23111875113776","12.949261457387149,80.22066603125863","12.94957,80.22589144339976","12.94986926637855,80.23111875113776|12.94984,80.23067|12.9498,80.23022|12.94974,80.22927|12.94972,80.22875|12.94967,80.22784|12.94967,80.22782|12.94965,80.22746|12.94964,80.22727|12.94964,80.22721|12.9496,80.22651|12.94957,80.22596|12.94957,80.22585|12.94955,80.22554|12.9495,80.22444|12.94945,80.22344|12.94945,80.22334|12.94944,80.22327|12.94943,80.22302|12.94943,80.22299|12.94943,80.22294|12.94941,80.22256|12.9494,80.22244|12.9494,80.22234|12.94937,80.22182|12.94935,80.22156|12.94932,80.2212|12.94931,80.2211|12.94928,80.22087|12.94927,80.22076|12.949261457387149,80.22066603125863",FALSE,Continuous,Intermediate,,1.14,Thoraipakkam-Pallavaram- 2,2
